domain,length,entropy,label
sucoluyuyo.org,10,2.4464393446710155,legit
tkg94qgrx69prqj0hafm9t.top,22,3.8796640049025943,dga
n2e723fw2dccb6zagzh0.co,20,3.8841837197791893,dga
dofohuze.org,8,2.75,legit
zugeyumazip.biz,11,3.0957952550009336,legit
qinedepos.net,9,2.94770277922009,legit
woligosekequ.ai,12,3.2516291673878226,legit
28q1hjejs062a.io,13,3.3927474104487847,dga
15o3rlmoa4e139cr7cw.org,19,3.7216117239699003,dga
rck-ucae1tlgk79gva0r.top,20,3.821928094887362,dga
difizeh-fabi.top,12,3.0220552088742,legit
pexoravaruj.biz,11,3.095795255000934,legit
h85gu12-3um10jub68y.ai,19,3.7871439606981383,dga
9vx9w15mapjtfw4k5863.net,20,4.021928094887363,dga
hazohow.io,7,2.2359263506290326,legit
lcfo3qnuuwwgf2ws.com,16,3.452819531114783,dga
yisuqoxisaw.top,11,3.095795255000934,legit
fc6ksoni-of0at2.site,15,3.640223928941852,dga
lamkyqdbiqy-jzw.biz,15,3.640223928941852,dga
yedawugu.com,8,2.75,legit
cilusizeci.info,10,2.6464393446710153,legit
yarunazilu-cufu.biz,15,3.240223928941852,legit
lpafgqxfwvdfv.io,13,3.180832987205441,dga
h3ou5dtgglte0u-lzj7msnmj6.io,25,4.163856189774725,dga
qabegaca.site,8,2.4056390622295662,legit
xiyojar.co,7,2.807354922057604,legit
fejiyuwero-muta.ai,15,3.640223928941852,legit
mosicenuf.biz,9,3.169925001442312,legit
pekaqegu-zaxe.org,13,3.180832987205441,legit
gbgpyk0qazw9fote.org,16,3.875,dga
te1ogpuou2-eua6d.net,16,3.452819531114783,dga
zulugo.net,6,2.251629167387823,legit
xsimxwpb9cly8bl5u88tx5.net,22,3.7544418457133446,dga
c2s9rie3y38t4mo88lyp47hf3.site,25,4.103465189601646,dga
zzfj8r1vt0vhz04v33io8ylp.top,24,3.938721875540867,dga
b22p8zclb7za839rg2-afa.com,22,3.7544418457133446,dga
famohow.net,7,2.521640636343318,legit
vutemih.com,7,2.807354922057604,legit
jv9r75mb8sp6bi5ht5j.biz,19,3.7871439606981383,dga
46wa469bskzcue8a34.info,18,3.68354236243323,dga
putegipahide.co,12,3.0849625007211556,legit
fwp743nlr-0q9uxwn2b38.net,21,4.106603137064475,dga
gavupubaxo.net,10,2.9219280948873623,legit
vezidevifi.biz,10,2.4464393446710155,legit
hay0uftc9wpn-gd4w.org,17,3.9698157824268097,dga
mk1m135u14i89equdu.info,18,3.530493056757482,dga
nrzdv3az021gghe-bge.co,19,3.7871439606981387,dga
gq1u3bzt-4pfd7hp0ctwewshfa.net,26,4.315824333525708,dga
vncfyzdh1twsh9dis83xmjly.org,24,4.251629167387822,dga
disayeserigo.ai,12,3.0849625007211556,legit
vetig.info,5,2.321928094887362,legit
zusejepusano-hay.top,16,3.5,legit
ex8fh29p1g-l39r8c.org,17,3.852168723603281,dga
lyk7c8irzz686g3x.org,16,3.625,dga
6lae2u3e0vp2.ai,12,3.2516291673878226,dga
n35qy5manyd07hdd0cso.biz,20,3.6841837197791887,dga
buyocoteqaxe-yere.top,17,3.3815804883091634,legit
vuqapopoqir.org,11,2.9139770731827523,legit
kewoxahuboqa.net,12,3.2516291673878226,legit
fapom-bu.org,8,3.0,legit
kubanucico.ai,10,2.9219280948873623,legit
layulus-wa.info,10,2.721928094887362,legit
bititetiwezu.org,12,2.625814583693911,legit
mk3-nsa8kk9yrir4l.site,17,3.690116517593665,dga
0hhm14cof92x1s.org,14,3.521640636343319,dga
zakara-xohi.com,11,3.0271691184406184,legit
cp9p8kwj30ee.com,12,3.251629167387823,dga
tqnuay8f0okek.org,13,3.5465935642949384,dga
tugaxiw.io,7,2.807354922057604,legit
lowum-noz.ai,9,2.94770277922009,legit
nazub-silo.io,10,3.321928094887362,legit
woyepu.info,6,2.584962500721156,legit
kiruvaf.co,7,2.807354922057604,legit
hamika.io,6,2.2516291673878226,legit
m25xdcy381wb3s7dwgt9llnmb.net,25,4.163856189774725,dga
karosopiji.top,10,2.9219280948873623,legit
togeholituhe.io,12,2.918295834054489,legit
nujukus-da.site,10,2.8464393446710154,legit
hecesikiyu.org,10,2.9219280948873623,legit
mulujac.io,7,2.521640636343318,legit
0e2laowfnj-p3j.net,14,3.6644977792004623,dga
gidacar.site,7,2.5216406363433186,legit
jimegokowej.org,11,2.9139770731827523,legit
pigix-vu.co,8,2.75,legit
waxocakomuwa.io,12,2.8553885422075336,legit
jizg8w0ucqsutsldo566.io,20,4.021928094887363,dga
geyahejetaq.net,11,2.8453509366224363,legit
316igv-foxtlnwvw1rqwqr.top,22,3.879664004902594,dga
nutoqorupike.site,12,3.251629167387823,legit
7x17u35b3mxmk61n.top,16,3.375,dga
tomibojop.ai,9,2.6416041678685933,legit
gicax.ai,5,2.321928094887362,legit
slhuzusu3ozuf.io,13,2.7773627950641693,dga
dimotuqirino.net,12,3.0220552088742,legit
e0n6n5ki868a9anyeai.site,19,3.326360407952694,dga
zppp22spjphlcpsj9dwi4hs9p.co,25,3.3476013115120566,dga
aq2e-ag7dom0p.com,13,3.5465935642949384,dga
bdgb6ediyz-9akns5uhcb4sc6.biz,25,4.133660689688186,dga
0ar8agikhgb7cv-36iq28b.net,22,4.004886164091842,dga
67k41qg5154a803o793yyf.biz,22,3.913977073182752,dga
ano8r1loqqjy5mhewkua.co,20,4.021928094887363,dga
mopeficavuj.ai,11,3.4594316186372978,legit
ot96xaeynu-43f3gm5zf4.co,21,4.106603137064474,dga
tiragu.io,6,2.584962500721156,legit
fokasanadijo-veyu.org,17,3.690116517593665,legit
zxfl9l6pstk6lta0.biz,16,3.452819531114783,dga
86kookjt6o64-1jpfg.biz,18,3.4193819456463714,dga
f87vejji7kfsv.ai,13,3.085055102756477,dga
ete8c9ldl3f3aoml.site,16,3.452819531114783,dga
ig5pcjt-qgtxq50.site,15,3.373557262275186,dga
6bd2kme4awlrwrkdfgjztqq.site,23,4.088779347361361,dga
penoriporup.info,11,2.663532754804255,legit
7hhb4qjsun9wcgh6.co,16,3.702819531114783,dga
4k215v04jpy21pkrsfjf6y.net,22,3.7321588913645702,dga
xsl3rlj2iqpq8-ffozawm334a.top,25,4.133660689688186,dga
deyajukixi.info,10,3.121928094887362,legit
xkfkcjdecli8g18ciljwkzw.io,23,3.6753108689123644,dga
9ig5jrofysj6eoo.top,15,3.456564762130954,dga
hijoliko.net,8,2.5,legit
geu3n7uob4wq2-4x6u.org,18,3.794653473544342,dga
qubotif-bo.top,10,2.9219280948873623,legit
k5xsnuvxwg4t-z7c.co,16,3.875,dga
cihabovipuno-royi.org,17,3.5280643115840493,legit
gimenuxuh.biz,9,2.94770277922009,legit
miwinukufoy.top,11,3.095795255000934,legit
lefivam-jumo.com,12,3.4182958340544896,legit
er4q95c48w0qmmfuzoz5.ai,20,3.821928094887362,dga
7168a1b11iah1ojm57r9ebe02.ai,25,3.859470570797252,dga
wezunuvusoz.net,11,2.8453509366224368,legit
cenotenu-xu.info,11,2.9139770731827523,legit
kogubuqet.co,9,2.94770277922009,legit
xufod.site,5,2.321928094887362,legit
kyxp7n4j0yvqs9stmvp9zc.org,22,4.004886164091842,dga
razufayay.top,9,2.4193819456463714,legit
7o4x3exqf3gethhxnja.info,19,3.6818808028034016,dga
olqg7wmhyvlqt.top,13,3.3927474104487847,dga
bejokaja.ai,8,2.5,legit
budituko.biz,8,2.75,legit
seg53tgmowf-20wif4ekke.biz,22,3.8796640049025943,dga
yacemutugiza.info,12,3.2516291673878226,legit
k01cdk6pcekelcavi2g57.io,21,3.8442328987631917,dga
8zpvogra2oi6x8-gz80nujpf3k.org,26,4.209867121904035,dga
busok.co,5,2.321928094887362,legit
gugaxojeliru-pa.ai,15,3.506890595608519,legit
vuvefubar.org,9,2.725480556997868,legit
jk17kxac6l2bm1bforcb0bjlp5.info,26,4.0081320258334,dga
goqadiwav-nujo.io,14,3.521640636343319,legit
dejinaxubot.co,11,3.4594316186372978,legit
h9ed5j7a6lzt23n.com,15,3.906890595608518,dga
2m2fp-7egub1i.site,13,3.5465935642949384,dga
dayaguxo.site,8,2.75,legit
wihogujekup-la.biz,14,3.6644977792004623,legit
baveyo.io,6,2.584962500721156,legit
comuroni.info,8,2.75,legit
cmz917dhl-r010.com,14,3.521640636343319,dga
lepamulato.org,10,2.9219280948873623,legit
lolitoben.co,9,2.725480556997868,legit
krvwazuy8x00ki41pg6er.biz,21,4.106603137064474,dga
4yriex7h1cta0-f0k.ai,17,3.9698157824268097,dga
curey.io,5,2.321928094887362,legit
zi8s8pob44fbeh9.org,15,3.5068905956085183,dga
qohogocefoke.biz,12,2.751629167387823,legit
j1r8q0wuntkgbmq.net,15,3.773557262275185,dga
uv2dtndd154b2e9-dp0y.net,20,3.8219280948873626,dga
pg45ws7cfi5rc7zfpk.co,18,3.6143694458867563,dga
qoxipu.org,6,2.584962500721156,legit
wozufizo.biz,8,2.5,legit
scf5zrkgd2p8x4zyrq95ahj.org,23,4.262692390839622,dga
yhjw0ltrgjb4fnljov.io,18,3.794653473544342,dga
bucetowita.top,10,3.121928094887362,legit
by4lhb26tvm8qczs7g1c.co,20,4.1219280948873624,dga
y1dtrje1i8ydke28vc871r2.co,23,3.675310868912364,dga
rosojubite.net,10,3.121928094887362,legit
pptejc3p1i736sk6v8betw8.biz,23,3.8820451081368623,dga
fawecejelihe.info,12,2.9182958340544896,legit
tgjvrkoreoc7b3mimjht0.biz,21,3.916126946588284,dga
robej.co,5,2.321928094887362,legit
q21134dzd1-deg51snic.info,20,3.6841837197791887,dga
bifuhojesel.top,11,3.2776134368191157,legit
puhavo.info,6,2.584962500721156,legit
cdqp6cycx-p7puk.net,15,3.2729055953200556,dga
44991z6q52h9o.info,13,3.180832987205441,dga
qqziqrt81rowjukfn7ognrqoy.site,25,3.863465189601647,dga
cowexah.net,7,2.807354922057604,legit
mfpy20ox-7miua.site,14,3.6644977792004623,dga
jaleq.com,5,2.321928094887362,legit
rujejifusixe.com,12,2.918295834054489,legit
pj0oks0jv0zznkw.co,15,3.1898980954642875,dga
raselop.co,7,2.807354922057604,legit
rufutu.site,6,1.792481250360578,legit
k2ywl4xhwerq3j4j9vm5u.top,21,4.106603137064474,dga
wicohi.com,6,2.2516291673878226,legit
tgiqa3q5m6hfrorc8phmnybz.com,24,4.251629167387822,dga
nucirutam-saf.top,13,3.3927474104487847,legit
jy2054p0cgj1oob-6kf4ghk.co,23,4.00182282562223,dga
jokewofojiva-jef.site,16,3.1556390622295662,legit
xqtxaunvfp2-ent3xkt3y3i.site,23,3.8164027166443866,dga
7pjo2fmuck-ow21.info,15,3.640223928941852,dga
dmwv9jnfzl3obl55-s5cht3n9.top,25,4.133660689688186,dga
rpkrwbf0gh2fgfbeq7gpcab.info,23,3.7294461949052566,dga
negubic.org,7,2.807354922057604,legit
08vhtwv-rr6ynysx.top,16,3.625,dga
soei6hjb0f2ssw04d1zzusxkfk.com,26,4.085055102756477,dga
hanaleqahixu.biz,12,3.0220552088742,legit
hawebar.ai,7,2.5216406363433186,legit
hf75fdtd3mgl.biz,12,3.2516291673878226,dga
wz2jvq7-rx4y53tud7afjywff.biz,25,4.1336606896881865,dga
jurutozamiti-kixo.site,17,3.4548223999466066,legit
fakes.io,5,2.321928094887362,legit
nwxmhbg-gh3za0ma3so2c7.co,22,4.004886164091843,dga
7rv197dbjoiryh63p8.biz,18,3.94770277922009,dga
gttijpwn7schodjgxws5ho.net,22,3.823067982273661,dga
qelojos.io,7,2.521640636343318,legit
4dkzd2ayzgqe3ey26nbqh.ai,21,3.8208888513501886,dga
qehuqenu.top,8,2.25,legit
bil1nkg0nj75dcomx2sbfo3a9.org,25,4.403856189774724,dga
ot6w4aimqzyqb.org,13,3.5465935642949384,dga
disuboxidovi.com,12,2.8553885422075336,legit
eb7fp8yc-go5kqwd7h25.info,20,4.1219280948873624,dga
fopuw-bo.top,8,2.75,legit
jamawolaxudo-hi.ai,15,3.4565647621309536,legit
yinewu.org,6,2.584962500721156,legit
mjwkcois4u80j8y.biz,15,3.6402239289418516,dga
ev7tu1yw8p6pvq7ryd.com,18,3.7254805569978675,dga
invk7-btzw1i9vpz8hrvg4g2fi.info,26,4.180832987205441,dga
gufaqa.net,6,2.2516291673878226,legit
im42ic46wwkcq68-ebt18n0.ai,23,4.00182282562223,dga
olsy-523i4z8h5ska.ai,17,3.852168723603281,dga
womepo.site,6,2.2516291673878226,legit
ducubuqiku.top,10,2.5219280948873624,legit
4r3kekydu6y9vvz.top,15,3.5068905956085192,dga
by0ldwn7twd2c5xzgn-446fal.ai,25,4.243856189774725,dga
jncvyg9c0e0b7.net,13,3.3927474104487847,dga
43e1e-wutcaxl.biz,13,3.5465935642949384,dga
hc106zicunhpfc5.io,15,3.4565647621309536,dga
u8a-321tmpwslyhcbcfno36ry.io,25,4.403856189774723,dga
tiqihipa.site,8,2.4056390622295662,legit
filujacoc.biz,9,2.94770277922009,legit
takugejoxis.co,11,3.4594316186372978,legit
4xvgb2e763sp.ai,12,3.584962500721156,dga
1krj3tvvg8yfoe15fwahc2gscg.co,26,4.209867121904035,dga
besomezak.com,9,2.94770277922009,legit
ludoloq-tacu.biz,12,3.084962500721156,legit
yiziruzumoni.co,12,2.8553885422075336,legit
z6d33mxvoawz5b18dct.net,19,3.9321380397593746,dga
finh3lqiquxo.ai,12,3.2516291673878226,dga
pinosexiheco.site,12,3.0849625007211556,legit
n871ejle5uncdgli.org,16,3.625,dga
u5k-0upbq64nd.com,13,3.546593564294939,dga
hexudulepiq-soke.co,16,3.577819531114783,legit
sekecocabobu-zo.io,15,3.1898980954642875,legit
pabofumew.co,9,3.169925001442312,legit
el9agbepn7sas2.top,14,3.378783493486176,dga
6rtb9ifl144ir.org,13,3.238901256602631,dga
md17py5a2et7n1psdate1i64.io,24,3.886842188131012,dga
sf6v2mxvyk-2w1pzni2n.biz,20,3.8841837197791893,dga
yilecetuzoj.ai,11,3.2776134368191157,legit
dkbzh1q9a482nqpwjlvdcllm4g.co,26,4.286790198827112,dga
nagutuqud.net,9,2.6416041678685938,legit
t26ysh2u9kbk18v3j.com,17,3.852168723603281,dga
qi47-z0p7xco4e.top,14,3.521640636343319,dga
yinunetohi.org,10,2.9219280948873623,legit
denisurudo.io,10,2.9219280948873623,legit
sicodir.org,7,2.5216406363433186,legit
vujafeg.biz,7,2.807354922057604,legit
cituce.biz,6,2.2516291673878226,legit
wojuvopuneh.co,11,3.095795255000934,legit
7hv7gcxg52i3zgtoxo40wsw.ai,23,3.9690016298759927,dga
fezanah-lu.org,10,3.121928094887362,legit
f71z9wo66onyl.net,13,3.3927474104487847,dga
bugobopewat.site,11,3.095795255000934,legit
731tea9ou8uu2opqq.io,17,3.5724694587701356,dga
txfbhcvfdephvcyymbixt.top,21,3.6304126608739984,dga
zipac.com,5,2.321928094887362,legit
gobur-ki.top,8,3.0,legit
61gdzjk1f98kfo7y9zee-h76.biz,24,3.918295834054489,dga
b05hsf7104nej55fjytny60v80.org,26,3.902174814211728,dga
giqov-qab.co,9,2.94770277922009,legit
b1e25tju364gikla5n0xzk2n.top,24,4.251629167387822,dga
guratuxi.co,8,2.75,legit
bebopehuwi.biz,10,2.9219280948873623,legit
06bxyqfe0atjbcn4ctccozmirb.com,26,4.056020968057882,dga
tividazimoxe.info,12,3.188721875540867,legit
lasavopidu.info,10,3.121928094887362,legit
fobabaco-fuco.org,13,2.719294525666979,legit
ruturege.co,8,2.25,legit
ije2q117inmn-jg73xqbn40id.biz,25,3.943465189601647,dga
rayiqid.top,7,2.5216406363433186,legit
cizl3l7k9xhxnd13rvuv.co,20,3.9219280948873627,dga
s2cfinnq6pu5mef.org,15,3.640223928941852,dga
pogukiqohubu.org,12,3.0220552088742005,legit
xuzixaquy.com,9,2.725480556997868,legit
lemaj.site,5,2.321928094887362,legit
nbeyl-qi6vph7dlrw2.io,18,4.058813890331201,dga
1n2qahdmoj32h2peq29z.top,20,3.721928094887362,dga
gonut.site,5,2.321928094887362,legit
corub.org,5,2.321928094887362,legit
aa53sq79ptu5kjkpagm7mzero.ai,25,4.0536606896881855,dga
hmfq39f-zyhe7y9.site,15,3.3735572622751855,dga
svl-8l8oqx4kv0f5xbeg.net,20,3.9219280948873627,dga
b1mjbwh3mlswa000.org,16,3.327819531114783,dga
livafufoqe.biz,10,3.121928094887362,legit
q6zn8trg8gs5h2pf0z3lt1x.biz,23,4.1757358691004915,dga
bupidg0rgym7cfcdh.biz,17,3.7345216647797517,dga
boyopozicura.ai,12,3.188721875540867,legit
xafexuzizure.org,12,2.918295834054489,legit
4fn921e8mgpx6relf726v.top,21,4.011365041826379,dga
kokicoyutad.co,11,3.095795255000934,legit
vehufoyeq.org,9,2.94770277922009,legit
xouul754i4lr.co,12,3.0849625007211556,dga
iq1e9pyk79pq1g.info,14,3.2359263506290326,dga
tetuqupazew.io,11,2.9139770731827523,legit
2y9w92hbfp97gj-psgdt9zpz.info,24,3.8035088547976783,dga
ve4u1ms6unxdwz82kd-9el3pt.io,25,4.403856189774724,dga
bapisusudak.biz,11,2.9139770731827523,legit
sorel.ai,5,2.321928094887362,legit
kr5kquqmxbt57u-h5go5j31.org,23,3.9148663038831004,dga
a1sn3ywi4og6ilayvg0.com,19,3.826874881864637,dga
8bptirfi3m26gm48.top,16,3.625,dga
monaye.net,6,2.584962500721156,legit
sudaj.ai,5,2.321928094887362,legit
yacihaxa-ro.net,11,3.0271691184406184,legit
tiwohefutar.net,11,3.2776134368191157,legit
4uqu8oc9icemto2nv2idpx.org,22,4.004886164091842,dga
yoruvipuwol.net,11,3.095795255000934,legit
holinazu.biz,8,3.0,legit
mijoxuja.io,8,2.75,legit
beseevutxrtu.biz,12,2.8553885422075336,dga
xpxy-x0z1a05fpvnq.top,17,3.5724694587701356,dga
4z3ayl6h5-16x0td0vgj5.net,21,4.106603137064474,dga
beyiman.com,7,2.807354922057604,legit
n5o306zj5b8l5ch0e.biz,17,3.6901165175936654,dga
hiceyijov.org,9,2.94770277922009,legit
jumimerevun.co,11,2.9139770731827523,legit
aeg23ym534tm57eha5m5.biz,20,3.3841837197791893,dga
rbo7fystlijt8g847nemy237.top,24,4.136842188131012,dga
sovur.site,5,2.321928094887362,legit
genixem.site,7,2.5216406363433186,legit
m9w80abjx2lwayybw9-0mwukyr.site,26,3.825251737288651,dga
1qr2se-ajw5q63utv1ve0vmy.ai,24,4.136842188131012,dga
fojaxijufik.site,11,2.913977073182752,legit
kewayox-ce.site,10,3.121928094887362,legit
saloregasiha.top,12,3.0220552088742005,legit
toyexi.co,6,2.584962500721156,legit
quxasuxesow-wix.com,15,3.189898095464288,legit
kaqem-fuva.top,10,3.121928094887362,legit
p1ux4xac2iz6j.site,13,3.546593564294939,dga
cumacibalif.info,11,2.9139770731827523,legit
lekikilu.io,8,2.25,legit
ciyihuvi.io,8,2.4056390622295662,legit
yocotelexum.ai,11,3.095795255000934,legit
yihejecaci.com,10,2.721928094887362,legit
yesola.info,6,2.584962500721156,legit
ten7u-shudct7zfg.site,16,3.625,dga
87dr-zwt4dyvzd20342ue71cwb9.site,27,4.208410187268525,dga
xl94j93notao5ylaiw.site,18,3.7254805569978675,dga
sqcpw-3u705oy5cigi17evem.net,24,4.168295834054489,dga
zf8r9l5imp0waan.info,15,3.773557262275185,dga
japeworocola.co,12,3.0220552088742,legit
luhiqofuxeja.io,12,3.4182958340544896,legit
vruaop9zyid9jnevwfiw0tmu.biz,24,4.168295834054489,dga
a1uheo9yp7xo29ru.net,16,3.625,dga
rswg5v1py82fals-o8ch9j.site,22,4.277613436819116,dga
hevahixaq.ai,9,2.725480556997868,legit
144jsp0w62q12fz.ai,15,3.5068905956085183,dga
suxosaberore.net,12,2.918295834054489,legit
nezoruh-jac.org,11,3.4594316186372978,legit
fekot.info,5,2.321928094887362,legit
89wnqc539m0lcw-d2e32ejlcnxr.co,27,4.060262039120377,dga
bpr4s7hjzqb-7noeqm88d1zcj.io,25,4.163856189774725,dga
4yo5vcg1kpr6uk4yg0k0.net,20,3.6841837197791887,dga
rojesozigi.co,10,2.9219280948873623,legit
vavigij.io,7,2.2359263506290326,legit
inrapw0tn796ezl5i11sj1epx.com,25,4.133660689688186,dga
miwagufucogi.top,12,3.0849625007211556,legit
m8ro0ips967u.biz,12,3.584962500721156,dga
yu7c95swac8kaynfbzs.com,19,3.826874881864637,dga
jjpwugcdgtngfc91a5v.com,19,3.7871439606981383,dga
citit.info,5,1.5219280948873621,legit
p14apnt6956dhbx74tsste2hfm.co,26,4.132944044980959,dga
tlwr3-ds5foh595woh6.co,19,3.681880802803402,dga
4zymk-wo6jbhuew.site,15,3.773557262275185,dga
u73x-w1u5v0fzjv.top,15,3.640223928941852,dga
5iuiw2v1i0nr83p8e48rr.info,21,3.71304777961255,dga
wj3pm6zl0y6cxlbzcy.site,18,3.6143694458867563,dga
calufet.com,7,2.807354922057604,legit
490slzppdx8l1bss.co,16,3.452819531114783,dga
natazap-diy.net,11,3.0271691184406184,legit
ztu1d-5ofd20q.io,13,3.5465935642949384,dga
yelazuq.co,7,2.807354922057604,legit
figamayede.net,10,2.9219280948873623,legit
wuzakuworo.biz,10,2.7219280948873625,legit
daroyeh.ai,7,2.807354922057604,legit
deqeqavezi.ai,10,2.6464393446710153,legit
vy7z0j09er7i1r.co,14,3.378783493486176,dga
ea0o0673wncr31crvmtwi5ml.com,24,4.084962500721156,dga
5y4bx3c4zfmne08dxh2h95.org,22,4.095795255000933,dga
fiqabuvoqaj-si.site,14,3.378783493486176,legit
mbkbkyp2ecumk0iu8vjpba9sz.net,25,4.023465189601647,dga
5a9g18piium28xn63zcqu663vq.com,26,4.132944044980959,dga
ceremijejov.ai,11,2.8453509366224368,legit
xubipo.com,6,2.584962500721156,legit
kusakidepe-jike.com,15,3.1395722619867223,legit
eh6vxht10bctqze2bw5ki8.co,22,4.095795255000933,dga
lavayuj.biz,7,2.5216406363433186,legit
d49ajnzg8k5m-0bsj.top,17,3.9698157824268097,dga
o232o2nss41i4hnu34.site,18,3.1971597234241487,dga
ey59srltvszlhzh02qzp0.ai,21,3.7849418274376423,dga
39vjhsdw94z4dcty27sddi8m1.info,25,4.083856189774725,dga
ymw5j0qqlp50omze0qcbqiuys.io,25,3.8936606896881854,dga
6c1etav-6esjmx70o6r8.co,20,3.9841837197791894,dga
vavemata.org,8,2.1556390622295662,legit
sired.io,5,2.321928094887362,legit
fujobif.ai,7,2.5216406363433186,legit
mhdm5jgqty8u1ay6ctg.info,19,3.8268748818646374,dga
yncjan4sc9g1y-yqz.ai,17,3.5724694587701356,dga
serijidofogo.biz,12,3.0220552088742,legit
2g7s9qv7tg6ii7h9xd71qdp.info,23,3.7409532604048397,dga
jatonalipuve.biz,12,3.4182958340544896,legit
vndgy3by1j3eljzvb4adxzv.biz,23,3.7950885863977324,dga
wpwgknlf6hya7-ci86.io,18,3.94770277922009,dga
hewasatela.io,10,2.6464393446710153,legit
zuzolugumeje.co,12,2.8553885422075336,legit
ahfh5fobs7pq415jrglxccfotu.site,26,4.209867121904035,dga
7o1c8z0mim3olmxxc7q7d.net,21,3.653756708287001,dga
xotuj.org,5,2.321928094887362,legit
p9b2e4aktpmm54849-wvu.com,21,3.880179922675738,dga
6pqc05qj7d1063w-1adfm.com,21,3.916126946588284,dga
f712ebtjhcr0o486iv.io,18,4.169925001442312,dga
hvpa8c4rpe6tmvyncypn2gxr.org,24,3.970175521464345,dga
0hbrdn-aj0ras.io,13,3.238901256602631,dga
894pu682hjgfhoygpc.net,18,3.7254805569978675,dga
k5rjlml72utjgak1hdgwk1.biz,22,3.8796640049025943,dga
svtr1lfh3iyz2.com,13,3.7004397181410926,dga
cekicipiba-yuve.top,15,3.3232314287976203,legit
konocabedu-ter.net,14,3.521640636343319,legit
wutenu.top,6,2.251629167387823,legit
jukezajiyoc-jaz.site,15,3.323231428797621,legit
zalufuvafox.site,11,2.9139770731827523,legit
0rosn0q727db.io,12,3.2516291673878226,dga
vgr5q0bwoopuyfflki2yvpn6.ai,24,4.16829583405449,dga
cicoriy.ai,7,2.2359263506290326,legit
sonakil-core.org,12,3.4182958340544896,legit
vdfav-apo05ycot72pw4ag.com,22,3.9705730958116847,dga
qepajefixar.net,11,3.095795255000934,legit
kjbn502o87cyo7emgguz-oa6.biz,24,4.220175521464345,dga
6mp6g64l5bbmkqs3mrs2n5mc.biz,24,3.803508854797678,dga
kijolezoc-fige.net,14,3.378783493486176,legit
wibabilom.top,9,2.725480556997868,legit
xunenixavum.co,11,2.913977073182752,legit
cuzs4fdw9ptnkm7x5cq1m.co,21,4.20184123230257,dga
1nf4zvec1hc02j4a9mzk7yw.co,23,4.1757358691004915,dga
gnh3vmbsqw2r868evdj03.co,21,4.106603137064475,dga
zowocu.co,6,2.2516291673878226,legit
qr3rmha9z2uh.site,12,3.2516291673878226,dga
tigabeta.site,8,2.5,legit
wugaduzibaq.biz,11,3.095795255000934,legit
gejemoqozon.top,11,2.8453509366224363,legit
fasucisawo-qu.io,13,3.238901256602631,legit
jafuyeta-xeli.co,13,3.3927474104487847,legit
lj1oj2oj1w1au.com,13,2.8150724101159437,dga
tzble85sc8ks44.site,14,3.378783493486176,dga
yebikerajero.top,12,3.0220552088742,legit
qyyf2za787cq98ym.site,16,3.327819531114783,dga
qavacezufi.site,10,3.121928094887362,legit
s4ft-gjrwtoc9rst.org,16,3.452819531114783,dga
biseqehos.biz,9,2.725480556997868,legit
poverex-vib.biz,11,3.095795255000934,legit
08bjtdmgfsqlsz.co,14,3.6644977792004623,dga
ir65h1k3n7on7nur4i2ctzi.top,23,3.936180434129755,dga
jamarayi.top,8,2.4056390622295662,legit
dofczi8cnv18-022tn.org,18,3.7254805569978675,dga
dgnsdkb-peqmb.io,13,3.3927474104487847,dga
kamipowur.ai,9,3.169925001442312,legit
kesudaqopi.site,10,3.321928094887362,legit
lesbxu6g74vynot-mbfp.co,20,4.221928094887363,dga
qvtjacjhsr17jn79k.biz,17,3.6901165175936654,dga
xca4o98mz-1pyghi6ow44.site,21,4.070656113151928,dga
i0dm-56bjagxjt6tua.io,18,3.7254805569978675,dga
m8jk6ls67inzoks6.org,16,3.452819531114783,dga
yiqazoc-zat.com,11,3.0957952550009336,legit
bevufewipi-mer.site,14,3.3248629576173565,legit
1v1c8vr2s-x5vdzqs3cnrctu1.top,25,3.9132696895151082,dga
u18w2i7oadkd1kr0g.net,17,3.7345216647797517,dga
cazewuco.ai,8,2.75,legit
12dlapy62e1wchz-7j9f6qs.ai,23,4.2626923908396215,dga
nsye4dj10qo0botk9-534mu6q.top,25,4.323856189774724,dga
adr9gcoonub81k0zbfgeh.info,21,4.106603137064474,dga
thdvjy8rlqezz5e5dky-5i2sbpb.biz,27,4.208410187268526,dga
vwxwbjtfdc7l1s.top,14,3.6644977792004623,dga
kulec.co,5,2.321928094887362,legit
genebujiru.com,10,2.9219280948873623,legit
medeqike-jihe.co,13,2.9312089489103235,legit
ahopelf1an9-bz9nsl22nl.biz,22,3.754441845713345,dga
rl03pyg7n8ezi14d-hemj.org,21,4.297079327540666,dga
bukprbqoc7h0cm939qvzaw.co,22,4.095795255000933,dga
8bs-90gd496a6tw.io,15,3.6402239289418516,dga
gisokusaw.co,9,2.94770277922009,legit
ekzk3gs77tcekt1yk.biz,17,3.263933429485634,dga
